,7723,Sylius\\Component\\Core\\Model\\Product,Axe Spray Musk por 113 Gr,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:535;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7724,Sylius\\Component\\Core\\Model\\Product,Axe Spray Temptation por 113 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:535;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7725,Sylius\\Component\\Core\\Model\\Product,Clear Men Shamp 2944 Dual Effect 2 En 1 por 200 ml ,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:381;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7726,Sylius\\Component\\Core\\Model\\Product,Clear Men Shamp 2999 Dual Effect 2 En 1 por 400 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:661;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7727,Sylius\\Component\\Core\\Model\\Product,Clear Men Shamp 9379 Dual Effect 2 En 1 por 20 Sachets de 12 ml cada uno,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:187;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7728,Sylius\\Component\\Core\\Model\\Product,Clear Women Shamp 2982 Renovac Diaria por 400 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:661;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7729,Sylius\\Component\\Core\\Model\\Product,Clear Women Shamp 4909 Suavidad y Brillo por 400 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:661;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7730,Sylius\\Component\\Core\\Model\\Product,Clear Women Shamp Caida Control por 650 ml. 4238,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:913;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7731,Sylius\\Component\\Core\\Model\\Product,Dove Acondic Hidratacion Intensa por 400 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:622;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7732,Sylius\\Component\\Core\\Model\\Product,Dove Acondic. Oleo Nutricion por 400 ml. 7337,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:622;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7733,Sylius\\Component\\Core\\Model\\Product,Dove Acondic. Puntas Reconstruidas por 400 ml. 5370,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:622;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7734,Sylius\\Component\\Core\\Model\\Product,Dove Crema Corporal Cream Oil P/Extra Seca por 200 ml. 5985,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:426;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7735,Sylius\\Component\\Core\\Model\\Product,Dove Crema Corporal Firming P/Firme por 400 ml. 4728,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:697;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7736,Sylius\\Component\\Core\\Model\\Product,Dove Crema Corporal Nutricion Esencial por 400 ml 6157,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:697;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7737,Sylius\\Component\\Core\\Model\\Product,Dove Crema Peinar Control Caida por 200 ml ,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:379;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7738,Sylius\\Component\\Core\\Model\\Product,Dove Crema Peinar Reconstruc Completa por 200 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:379;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7739,Sylius\\Component\\Core\\Model\\Product,Dove Crema Peinar Oleo Nutricion por 200 ml.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:379;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7740,Sylius\\Component\\Core\\Model\\Product,Dove Crema Tratamiento Puntas Reconstruidas por 350 Grs.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:580;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7741,Sylius\\Component\\Core\\Model\\Product,Dove Crema Tratamiento Reconstruccion Completa por 350 Grs.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:580;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7742,Sylius\\Component\\Core\\Model\\Product,Dove Deo Barra Clear Tone por 50 Gr.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:538;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7743,Sylius\\Component\\Core\\Model\\Product,Dove Deo Barra Go Fresh Pepino y Te por 50 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:538;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7744,Sylius\\Component\\Core\\Model\\Product,Dove Deo Barra Invisible Dry por 50 Gr.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:538;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7745,Sylius\\Component\\Core\\Model\\Product,Dove Deo Barra Men 1060 Clean Comfort por 50 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:538;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7746,Sylius\\Component\\Core\\Model\\Product,Dove Deo Barra Men 1077 Extra Fresh por 50 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:538;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7747,Sylius\\Component\\Core\\Model\\Product,Dove Deo Barra Men 6010 Energy Dry por 50 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:538;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7748,Sylius\\Component\\Core\\Model\\Product,Dove Deo Barra Pure por 50 Grs.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:538;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7749,Sylius\\Component\\Core\\Model\\Product,Dove Deo Roll-On 4468 Original por 50 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:291;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7750,Sylius\\Component\\Core\\Model\\Product,Dove Deo Roll-On Clear Tone por 50 ml.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:291;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7751,Sylius\\Component\\Core\\Model\\Product,Dove Deo Roll-On Invisible Dry por 50 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:291;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7752,Sylius\\Component\\Core\\Model\\Product,Dove Deo Roll-On Men 5519 Extra Fresh por 50 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:291;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7753,Sylius\\Component\\Core\\Model\\Product,Dove Deo Roll-On Men 7254 Clean Comfort por 50 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:291;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7754,Sylius\\Component\\Core\\Model\\Product,Dove Deo Roll-On Men 9319 Energy Dry por 50 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:291;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7755,Sylius\\Component\\Core\\Model\\Product,Dove Deo Roll-On Original Mujer por 30 ml 1633 ,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:146;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7756,Sylius\\Component\\Core\\Model\\Product,Dove Deo Spray Dermo Aclarant por 100 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:571;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7757,Sylius\\Component\\Core\\Model\\Product,Dove Deo Spray Go Fresh Pepino por 100 Grs.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:571;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7758,Sylius\\Component\\Core\\Model\\Product,Dove Deo Spray Invisible Dry por 100 Grs.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:652;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7759,Sylius\\Component\\Core\\Model\\Product,Dove Deo Spray Men 2063 Extra Fresh por 150 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:610;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7760,Sylius\\Component\\Core\\Model\\Product,Dove Deo Spray Men 2087 Clean Comfort por 150 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:610;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7761,Sylius\\Component\\Core\\Model\\Product,Dove Deo Spray Men 6154 Energy Dry por 150 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:571;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7762,Sylius\\Component\\Core\\Model\\Product,Dove Jabon Tripack 5320 Go Hidratc Fresc 90 Grs cada uno,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:409;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7763,Sylius\\Component\\Core\\Model\\Product,Dove Jabon Tripack Crem Humect de 90 Gr cada uno,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:409;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7764,Sylius\\Component\\Core\\Model\\Product,Dove Jabon Tripack Exfolia Diaria de 90 Gr cada uno,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:409;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7765,Sylius\\Component\\Core\\Model\\Product,Dove Jabon Tripack Reafirmante de 90 Gr cada uno,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:409;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7766,Sylius\\Component\\Core\\Model\\Product,Dove Locion Capilar Control Caida Tratamiento Intensivo por 7 Fcos. de 7 ml cada uno.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:1148;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7767,Sylius\\Component\\Core\\Model\\Product,Dove Shampoo 5027 Hidrat. Intensa por 400 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:627;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7768,Sylius\\Component\\Core\\Model\\Product,Dove Shampoo Control Caida por 400 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:627;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7769,Sylius\\Component\\Core\\Model\\Product,Dove Shampoo Oleo Nutricion por 400 ml. 7368,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:627;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7770,Sylius\\Component\\Core\\Model\\Product,Dove Shampoo Pretec. Termica por 400 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:627;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7771,Sylius\\Component\\Core\\Model\\Product,Dove Shampoo Puntas Reconstruidas por 400 ml 5387,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:627;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7772,Sylius\\Component\\Core\\Model\\Product,Dove Shampoo Reconstruc Completa por 200 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:361;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7773,Sylius\\Component\\Core\\Model\\Product,Dove Shampoo Reconstruc. Completa por 400 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:627;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7774,Sylius\\Component\\Core\\Model\\Product,Dove Shampoo Reconstruc. Completa por 750 ml.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:986;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7775,Sylius\\Component\\Core\\Model\\Product,Dove Tratamiento Capilar por 3 Amp. de 15 ml cada uno,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:694;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7776,Sylius\\Component\\Core\\Model\\Product,Dove Tratamiento Reconstructor Puntas Reconstruidas por 28 ml.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:1288;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7777,Sylius\\Component\\Core\\Model\\Product,Lux Jab. Tripack Perfec. Cremosa de 110 Gr cada uno,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:308;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7778,Sylius\\Component\\Core\\Model\\Product,Lux Jab. Tripack Pruebame de 110 Gr cada uno,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:308;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7779,Sylius\\Component\\Core\\Model\\Product,Lux Jab. Tripack Suavidad de Petalos de 110 Gr cada uno,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:308;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7780,Sylius\\Component\\Core\\Model\\Product,Lux Jabon Liquido Tentacion de Pera por 250 ml.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:335;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7781,Sylius\\Component\\Core\\Model\\Product,Pond'S Age Miracle Crema Dual P/Ojos por 20 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:2240;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7782,Sylius\\Component\\Core\\Model\\Product,Pond'S Age Miracle Crema Restauradora de Noche por 50 ml.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:2200;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7783,Sylius\\Component\\Core\\Model\\Product,Pond'S C por 45 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:437;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7784,Sylius\\Component\\Core\\Model\\Product,Pond'S C por 95 Grs 5176,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:818;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7785,Sylius\\Component\\Core\\Model\\Product,Pond'S C por 100 Grs 4889,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:818;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7786,Sylius\\Component\\Core\\Model\\Product,Pond'S Clarant B3 0605 por 10 Sachets de 10 Grs cada uno,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:827;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7787,Sylius\\Component\\Core\\Model\\Product,Pond'S Clarant B3 P/Norm Grasa 50 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:569;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7788,Sylius\\Component\\Core\\Model\\Product,Pond'S Clarant B3 P/Norm Seca 50 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:569;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7789,Sylius\\Component\\Core\\Model\\Product,Pond'S H por 50 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:501;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7790,Sylius\\Component\\Core\\Model\\Product,Pond'S Rejuveness por 50 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:784;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7791,Sylius\\Component\\Core\\Model\\Product,Pond'S Rejuveness 0742 por 10 Sachets de 10 Grs cada uno,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:827;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7792,Sylius\\Component\\Core\\Model\\Product,Pond'S S Hidrat. Nutriv por 50 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:498;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7793,Sylius\\Component\\Core\\Model\\Product,Pond'S S Humectante 0582 por 10 Sachets de 10 Grs cada uno,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:827;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7794,Sylius\\Component\\Core\\Model\\Product,Pond'S Triactiv Crema Anti Edad por 50 Grs.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:931;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7795,Sylius\\Component\\Core\\Model\\Product,Rexona Clinical Men Crema 5291 por 48 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:703;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7796,Sylius\\Component\\Core\\Model\\Product,Rexona Clinical Women Crema por 48 Grs 5292,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:703;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7797,Sylius\\Component\\Core\\Model\\Product,Rexona Clinical Women Crema Clean Fresh por 48 Grs 0695,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:703;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7798,Sylius\\Component\\Core\\Model\\Product,Rexona Clinical Women Crema Extra Dry por 48 Grs 1161,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:703;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7799,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Barra Men 608 Sportfan por 50 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:437;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7800,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Barra Men 8687 Xtra Cool por 50 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:437;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7801,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Barra Men 983 Superheroes por 50 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:437;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7802,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Barra Men Aquashield por 50 Grs.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:437;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7803,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Barra Men V8 por 50 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:437;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7804,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Barra Women Bamboo por 50 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:437;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7805,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Barra Women S/Perfume por 50 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:437;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7806,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Roll-On Men 395 Xtra Cool por 50 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:242;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7807,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Roll-On Men 862 Superheroes por 50 ml.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:242;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7808,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Roll-On Men 895 Sportfan por 50 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:242;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7809,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Roll-On Men Invisible por 50 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:242;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7810,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Roll-On Men Quantum por 50 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:242;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7811,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Roll-On Men V8 por 50 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:242;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7812,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Roll-On Women Bamboo por 50 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:242;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7813,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Roll-On Women Cotton 53 Gr,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:242;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7814,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Roll-On Women Is/Perfume por 50 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:242;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7815,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Roll-On Women Teens Love por 50 ml,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:242;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7816,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Spray Men 2581 Xtracool por 90 Grs,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:538;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7817,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Spray Men 620 Sportfan por 105 Gr,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:538;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7818,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Spray Men Quantum por 90 Grs.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:538;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
,7819,Sylius\\Component\\Core\\Model\\Product,Rexona Deo Spray Men Quantum por 105 Grs.,a:4:{s:6:"taxons";a:1:{i:0;s:16:"Cuidado Personal";}s:5:"price";i:538;s:7:"made_of";a:0:{}s:5:"color";a:0:{}},2016-05-20 18:00:00
